4663,1739
4688,1727
4712,1727
4736,1723
4760,1734
4784,1477
4809,1365
4833,1590
4857,1686
4881,1450
4905,1618
4930,1508
4954,1634
4978,1429
5002,1583
5027,1669
5051,1691
5075,1714
5099,1754
5126,1746
5150,1706
5174,1701
5199,1699
5223,1722
5247,1704
5271,1700
5295,1690
5320,1715
5344,1702
5368,1701
5392,1696
5416,1692
5441,1706
5465,1557
5489,1653
5513,1665
5537,1708
5563,1717
5588,1728
5612,1720
5636,1721
5660,1726
5685,1711
5709,1715
5733,1710
5757,1722
5781,1725
5806,1735
5830,1709
5854,1708
5878,1735
5902,1726
5927,1733
5951,1720
5975,1734
5999,1551
6023,1626
6048,1697
6072,1714
6096,1732
6120,1719
6144,1701
6169,1724
6193,1721
6217,1727
6241,1728
6266,1715
6290,1709
6314,1714
6338,1717
6362,1710
6387,1718
6411,1696
6435,1543
6459,1658
6483,1497
6508,1645
6532,1688
6556,1695
6580,1716
6604,1729
6629,1740
6653,1711
6677,1697
6701,1708
6725,1735
6750,1708
6774,1719
6798,1725
6822,1734
6846,1724
6871,1534
6895,1667
6919,1700
6943,1711
6968,1712
6992,1560
7016,1460
7040,1627
7064,1666
7089,1452
7116,1604
7141,1485
7165,1368
7189,1581
7213,1682
7238,1719
7262,1713
7286,1723
7310,1711
7334,1724
7359,1717
7383,1727
7407,1720
7431,1558
7455,1485
7480,1623
7504,1416
7528,1603
7552,1666
7576,1700
7601,1709
7625,1708
7649,1691
7673,1719
7697,1732
7722,1742
7746,1740
7770,1727
7794,1717
7819,1720
7843,1716
7867,1711
7891,1736
7915,1724
7940,1719
7964,1728
7988,1731
8012,1738
8036,1717
8061,1730
8085,1714
8109,1704
8137,1735
8161,1732
8185,1733
8210,1713
8234,1736
8258,1717
8282,1706
8306,1454
8331,1614
8355,1422
8379,1603
8403,1672
8427,1716
8452,1530
8476,1459
8500,1599
8524,1692
8550,1545
8574,1664
8598,1430
8622,1597
8647,1683
8671,1722
8695,1718
8719,1713
8743,1724
8768,1731
8792,1736
8816,1740
8840,1745
8864,1745
8889,1749
8913,1485
8937,1618
8961,1662
8986,1713
9010,1729
9034,1727
9058,1725
9082,1462
9107,1676
9134,1691
9158,1706
9182,1708
9207,1554
9231,1645
9255,1701
9279,1721
9304,1722
9328,1708
9352,1710
9376,1719
9400,1727
9425,1742
9449,1561
9473,1654
9497,1511
9521,1626
9545,1669
9570,1719
9594,1706
9618,1717
9642,1712
9667,1714
9691,1282
9715,1531
9739,1386
9763,1580
9788,1674
9812,1695
9836,1720
9860,1552
9884,1487
9909,1628
9933,1686
9957,1711
9981,1718
10005,1724
10030,1732
10054,1737
10078,1741
10102,1741
10126,1728
10151,1729
10175,1712
10199,1736
10223,1719
10247,1472
10272,1432
10296,1606
10320,1506
10344,1643
10369,1691
10393,1711
10417,1709
10441,1718
10465,1732
10490,1297
10514,1558
10538,1641
10564,1705
10588,1723
10612,1736
10637,1733
10661,1480
10685,1634
10709,1681
10733,1714
10758,1549
10782,1650
10806,1691
10830,1726
10854,1705
10879,1730
10903,1561
10927,1656
10951,1685
10975,1697
11000,1700
11024,1703
11048,1710
11072,1708
11096,1733
11121,1724
11145,1741
11169,1713
11193,1466
11217,1632
11242,1695
11266,1708
11290,1712
11314,1733
11339,1707
11363,1725
11387,1723
11411,1712
11435,1730
11460,1734
11484,1736
11508,1737
11532,1734
11556,1735
11581,1466
11605,1447
11629,1613
11653,1666
11677,1526
11702,1636
11726,1673
11750,1689
11774,1455
11798,1604
11823,1667
11847,1687
11871,1714
11895,1736
11920,1732
11944,1738
11968,1731
11992,1736
12016,1713
12041,1705
12065,1711
12089,1717
12117,1729
12141,1741
12165,1742
12189,1721
12214,1735
12238,1732
12262,1746
12286,1724
12311,1571
12335,1656
12359,1706
12383,1719
12407,1707
12432,1704
12456,1724
12480,1741
12504,1741
12528,1727
12553,1741
12577,1732
12601,1718
12625,1723
12649,1731
12674,1481
12698,1628
12722,1668
12746,1533
12770,1640
12795,1660
12819,1683
12843,1719
12867,1734
12892,1750
12916,1551
12940,1668
12964,1721
12988,1703
13013,1734
13037,1713
13061,1465
13085,1613
13109,1433
13137,1580
13162,1500
13186,1636
13210,1678
13234,1732
13258,1732
13283,1740
13307,1717
13331,1699
13355,1719
13379,1703
13404,1731
13428,1730
13452,1732
13476,1735
13500,1725
13525,1757
13550,1729
13574,1471
13599,1624
13623,1679
13647,1702
13671,1725
13695,1723
13720,1729
13744,1710
13768,1701
13792,1711
13816,1716
13841,1723
13865,1708
13889,1560
13913,1666
13938,1687
13962,1464
13986,1627
14010,1689
14034,1732
14059,1744
14083,1735
14107,1762
14134,1732
14158,1545
14182,1665
14206,1716
14231,1724
14255,1565
14279,1669
14303,1693
14327,1728
14352,1729
14376,1731
14400,1737
14424,1712
14449,1740
14473,1742
14497,1716
14521,1746
14545,1736
14569,1733
14594,1732
14618,1720
14642,1570
14666,1647
14691,1694
14715,1735
14739,1745
14763,1725
14787,1722
14812,1735
14836,1725
14860,1472
14884,1371
14908,1579
14933,1649
14957,1716
14981,1721
15005,1733
15029,1730
15054,1560
15078,1669
15102,1698
15126,1719
15150,1719
15175,1708
15199,1728
15223,1730
15247,1557
15271,1657
15296,1698
15320,1730
15344,1741
15368,1742
15392,1570
15417,1654
15441,1690
15465,1730
15489,1548
15514,1473
15538,1618
15564,1681
15588,1732
15612,1706
15636,1730
15660,1732
15685,1729
15709,1712
15733,1457
15757,1618
15782,1670
15806,1684
15830,1696
15854,1693
15878,1728
15903,1735
15927,1722
15951,1564
15975,1658
15999,1448
16024,1618
16048,1701
16072,1706
16096,1732
16120,1738
16145,1552
16169,1653
16193,1686
16217,1700
16241,1725
16266,1733
16290,1726
16314,1714
16338,1729
16362,1740
16387,1718
16411,1728
16435,1718
16459,1550
16484,1477
16508,1365
16532,1595
16556,1676
16580,1698
16605,1698
16629,1451
16653,1604
16677,1676
16701,1549
16726,1660
16750,1700
16774,1538
16798,1476
16822,1635
16847,1676
16871,1717
16895,1711
16919,1708
16943,1721
16968,1736
16992,1717
17016,1725
17040,1731
17064,1721
17089,1728
17117,1554
17141,1474
17165,1631
17189,1701
17213,1733
17238,1714
17262,1709
17286,1728
17310,1728
17335,1545
17359,1641
17383,1711
17407,1726
17431,1734
17456,1732
17480,1734
17504,1477
17528,1620
17552,1440
17577,1604
17601,1695
17625,1725
17649,1727
17673,1742
17698,1745
17722,1751
17746,1744
17770,1730
17794,1738
17819,1713
17843,1713
17867,1735
17891,1750
17915,1722
17940,1748
17964,1732
17988,1740
18012,1741
18037,1730
18061,1546
18085,1650
18109,1701
18137,1709
18161,1714
18186,1739
18210,1736
18234,1733
18258,1720
18282,1734
18307,1744
18331,1722
18355,1735
18379,1740
18403,1746
18428,1725
18452,1707
18476,1711
18500,1457
18524,1643
18550,1699
18574,1710
18598,1713
18623,1728
18647,1720
18671,1721
18695,1730
18719,1544
18744,1656
18768,1704
18792,1719
18816,1728
18840,1715
18865,1733
18889,1723
18913,1731
18937,1726
18961,1729
18986,1723
19010,1702
19034,1705
19058,1706
19083,1695
19107,1762
19134,1758
19158,1557
19183,1666
19207,1530
19231,1466
19255,1608
19279,1679
19304,1716
19328,1740
19352,1714
19376,1729
19401,1715
19425,1739
19449,1722
19473,1742
19497,1719
19522,1718
19546,1720
19570,1731
19594,1735
19618,1735
19643,1744
19667,1726
19691,1465
19715,1633
19739,1671
19764,1685
19788,1454
19812,1617
19836,1679
19860,1712
19885,1740
19909,1735
19933,1732
19957,1545
19982,1653
20006,1702
20030,1707
20054,1699
20078,1457
20103,1617
20127,1689
20151,1717
20175,1706
20199,1725
20224,1707
20248,1454
20272,1369
20296,1590
20320,1428
20345,1427
20369,1593
20393,1662
20417,1691
20441,1717
20466,1729
20490,1731
20514,1728
20539,1723
20565,1725
20589,1730
20613,1740
20637,1742
20661,1739
20686,1717
20710,1730
20734,1565
20758,1664
20783,1701
20807,1710
20831,1727
20855,1734
20879,1746
20904,1726
20928,1538
20952,1656
20976,1715
21000,1719
21025,1706
21049,1451
21073,1361
21097,1574
21121,1409
21146,1576
21170,1485
21194,1628
21218,1434
21242,1615
21267,1662
21291,1691
21315,1695
21339,1452
21363,1609
21388,1675
21412,1711
21436,1730
21460,1559
21485,1654
21509,1508
21533,1668
21558,1687
21583,1701
21607,1696
21631,1691
21655,1713
21679,1711
21704,1726
21728,1699
21752,1690
21776,1684
21801,1717
21825,1728
21849,1715
21873,1719
21897,1722
21922,1722
21946,1722
21970,1696
21994,1708
22018,1461
22043,1620
22067,1687
22091,1698
22118,1547
22143,1654
22167,1670
22191,1699
22215,1694
22239,1728
22264,1727
22288,1734
22312,1728
22336,1718
22360,1700
22385,1712
22409,1737
22433,1728
22457,1709
22482,1722
22506,1734
22530,1473
22554,1607
22578,1685
22603,1715
22627,1711
22651,1698
22675,1546
22699,1635
22724,1676
22748,1708
22772,1463
22796,1617
22820,1678
22845,1702
22869,1693
22893,1699
22917,1698
22941,1721
22966,1715
22990,1719
23014,1725
23038,1730
23063,1712
23087,1733
23111,1712
23139,1544
23163,1635
23187,1690
23212,1699
23236,1695
23260,1727
23284,1705
23308,1462
23333,1623
23357,1663
23381,1697
23405,1700
23429,1718
23454,1715
23478,1734
23502,1703
23526,1721
23550,1728
23575,1735
23599,1733
23623,1718
23647,1727
23671,1726
23696,1705
23720,1719
23744,1735
23768,1713
23793,1734
23817,1727
23841,1728
23865,1739
23889,1735
23914,1742
23938,1473
23962,1614
23986,1669
24010,1707
24035,1723
24059,1710
24083,1552
24107,1635
24135,1698
24159,1700
24184,1724
24208,1714
24232,1728
24256,1733
24280,1720
24305,1737
24329,1709
24353,1716
24377,1694
24401,1695
24426,1711
24450,1726
24474,1736
24498,1744
24522,1733
24547,1733
24571,1723
24595,1715
24619,1709
24643,1711
24668,1466
24692,1359
24716,1569
24740,1651
24764,1713
24789,1721
24813,1743
24837,1721
24861,1730
24885,1543
24910,1644
24934,1694
24958,1725
24982,1725
25007,1717
25031,1704
25055,1704
25079,1727
25103,1718
25128,1548
25152,1639
25176,1685
25200,1721
25224,1737
25249,1479
25273,1628
25297,1680
25321,1717
25345,1724
25370,1704
25394,1704
25418,1719
25442,1725
25466,1734
25491,1724
25515,1722
25541,1735
25565,1717
25589,1711
25613,1708
25638,1734
25662,1727
25686,1473
25710,1627
25734,1682
25759,1452
25783,1610
25807,1685
25831,1698
25855,1706
25880,1694
25904,1716
25928,1718
25952,1703
25977,1732
26001,1557
26025,1676
26049,1449
26073,1602
26098,1654
26122,1701
26146,1721
26170,1709
26194,1723
26219,1717
26243,1724
26267,1744
26291,1475
26315,1630
26340,1686
26364,1705
26388,1723
26412,1697
26436,1725
26461,1464
26485,1636
26509,1686
26533,1693
26559,1708
26583,1724
26608,1703
26632,1701
26656,1697
26680,1722
26705,1560
26729,1495
26753,1375
26777,1589
26801,1664
26826,1445
26850,1618
26874,1686
26898,1721
26922,1725
26947,1714
26971,1703
26995,1723
27019,1727
27043,1735
27068,1708
27092,1725
27119,1748
27143,1560
27167,1639
27191,1695
27216,1724
27240,1712
27264,1722
27288,1706
27312,1711
27337,1726
27361,1719
27385,1715
27409,1716
27433,1704
27458,1721
27482,1703
27506,1703
27530,1726
27555,1719
27579,1724
27603,1737
27627,1736
27651,1572
27676,1670
27700,1718
27724,1713
27748,1728
27772,1471
27797,1623
27821,1671
27845,1447
27869,1622
27893,1691
27918,1727
27942,1727
27966,1707
27990,1454
28014,1431
28039,1611
28063,1671
28087,1714
28111,1462
28139,1617
28163,1655
28188,1719
28212,1729
28236,1719
28260,1722
28284,1741
28309,1735
28333,1726
28357,1740
28381,1750
28406,1736
28430,1475
28454,1637
28478,1678
28502,1697
28527,1715
28551,1699
28575,1713
28599,1714
28623,1728
28648,1716
28672,1726
28696,1715
28720,1715
28744,1461
28769,1626
28793,1683
28817,1692
28841,1722
28865,1725
28890,1732
28914,1476
28938,1460
28962,1615
28987,1662
29011,1708
29035,1530
29059,1643
29083,1678
29108,1648
29135,1688
29159,1706
29183,1549
29207,1658
29232,1531
29256,1630
29280,1502
29304,1628
29328,1525
29353,1643
29377,1698
29401,1539
29425,1646
29450,1700
29474,1712
29498,1738
29522,1749
29546,1732
29570,1745
29595,1730
29619,1730
29643,1744
29667,1724
29691,1743
29716,1745
29740,1748
29764,1742
29788,1748
29813,1729
29837,1742
29861,1742
29885,1728
29909,1716
29934,1720
29958,1734
29982,1730
30006,1563
30030,1652
30055,1527
30079,1656
30103,1684
30127,1724
30151,1737
30176,1727
30200,1743
30224,1714
30248,1724
30272,1724
30297,1718
30321,1754
30345,1748
30369,1761
30393,1746
30418,1729
30442,1727
30466,1732
30490,1753
30514,1721
30540,1734
30565,1484
30589,1616
30613,1671
30637,1706
30661,1745
30686,1730
30710,1727
30734,1731
30758,1718
30783,1728
30807,1737
30831,1716
30855,1547
30879,1667
30904,1695
30928,1727
30952,1738
30976,1741
31000,1731
31025,1708
31049,1727
31073,1722
31097,1305
31121,1545
31146,1654
31170,1721
31194,1467
31218,1624
31242,1440
31267,1594
31291,1691
31315,1700
31339,1743
31364,1744
31388,1471
31412,1627
31436,1682
31460,1724
31485,1730
31509,1561
31533,1677
31558,1709
31583,1716
31607,1536
31631,1648
31655,1721
31680,1726
31704,1723
31728,1722
31752,1730
31776,1730
31801,1710
31825,1534
31849,1397
31873,1599
31897,1674
31922,1693
31946,1729
31970,1730
31994,1734
32018,1721
32043,1724
32067,1560
32091,1661
32119,1705
32143,1748
32167,1707
32192,1469
32216,1630
32240,1697
32264,1735
32288,1728
32313,1572
32337,1486
32361,1460
32385,1625
32410,1424
32434,1615
32458,1666
32482,1689
32506,1713
32531,1726
32555,1737
32579,1717
32603,1725
32627,1740
32652,1714
32676,1725
32700,1707
32724,1730
32748,1743
32773,1712
32797,1715
32821,1727
32845,1732
32869,1558
32894,1468
32918,1619
32942,1680
32966,1549
32990,1662
33015,1711
33039,1712
33063,1700
33087,1725
33112,1715
33139,1718
33164,1726
33188,1567
33212,1659
33236,1710
33260,1733
33285,1735
33309,1718
33333,1714
33357,1561
33382,1666
33406,1689
33430,1720
33454,1529
33478,1660
33503,1680
33527,1719
33551,1703
33575,1730
33599,1723
33624,1697
33648,1711
33672,1463
33696,1625
33720,1685
33745,1709
33769,1714
33793,1740
33817,1721
33841,1726
33866,1751
33890,1473
33914,1631
33938,1673
33963,1701
33987,1726
34011,1706
34035,1716
34059,1737
34084,1737
34108,1785
34135,1503
34159,1627
34184,1694
34208,1706
34232,1716
34256,1473
34280,1593
34305,1670
34329,1689
34353,1724
34377,1735
34402,1710
34426,1473
34450,1594
34474,1491
34498,1370
34523,1409
34547,1585
34571,1655
34595,1699
34619,1714
34643,1706
34668,1714
34692,1731
34716,1708
34740,1713
34765,1721
34789,1736
34813,1733
34837,1716
34861,1733
34886,1712
34910,1739
34934,1733
34958,1744
34982,1736
35007,1474
35031,1611
35055,1682
35079,1711
35103,1469
35128,1607
35152,1424
35176,1583
35200,1667
35224,1708
35249,1719
35273,1735
35297,1468
35321,1607
35345,1678
35370,1536
35394,1651
35418,1692
35442,1713
35466,1702
35491,1526
35515,1642
35541,1669
35565,1696
35589,1711
35613,1737
35638,1716
35662,1709
35686,1731
35710,1712
35735,1708
35759,1719
35783,1716
35807,1712
35831,1739
35856,1717
35880,1740
35904,1534
35928,1398
35952,1421
35977,1592
36001,1657
36025,1702
36049,1695
36073,1730
36098,1721
36122,1731
36146,1736
36170,1544
36194,1651
36219,1706
36243,1716
36267,1559
36291,1663
36315,1689
36340,1702
36364,1456
36388,1603
36412,1653
36437,1693
36461,1718
36485,1699
36509,1697
36533,1703
36559,1724
36584,1472
36608,1618
36632,1681
36656,1710
36680,1724
36705,1707
36729,1710
36753,1547
36777,1664
36801,1704
36826,1555
36850,1640
36874,1516
36898,1635
36922,1679
36947,1689
36971,1461
36995,1631
37019,1428
37043,1610
37068,1674
37092,1678
37119,1715
37143,1719
37168,1724
37192,1564
37216,1669
37240,1715
37264,1456
37289,1632
37313,1698
37337,1708
37361,1537
37385,1636
37410,1681
37434,1713
37458,1708
37482,1705
37506,1722
37531,1478
37555,1613
37579,1689
37603,1705
37627,1707
37652,1705
37676,1724
37700,1564
37724,1465
37749,1631
37773,1688
37797,1731
37821,1721
37845,1728
37870,1719
37894,1703
37918,1695
37942,1699
37966,1688
37991,1701
38015,1719
38039,1465
38063,1636
38087,1682
38112,1697
38140,1702
38164,1728
38188,1560
38212,1396
38236,1588
38261,1645
38285,1703
38309,1698
38333,1730
38357,1725
38382,1716
38406,1542
38430,1663
38454,1689
38478,1709
38503,1462
38527,1609
38551,1680
38575,1519
38599,1633
38624,1680
38648,1713
38672,1724
38696,1727
38721,1703
38745,1723
38769,1715
38793,1719
38817,1713
38842,1710
38866,1733
38890,1464
38914,1626
38938,1694
38963,1712
38987,1724
39011,1454
39035,1630
39059,1681
39084,1701
39108,1779
39135,1743
39160,1727
39184,1721
39208,1707
39232,1710
39256,1693
39281,1712
39305,1727
39329,1725
39353,1719
39377,1712
39402,1692
39426,1527
39450,1387
39474,1557
39498,1636
39523,1670
39547,1709
39571,1723
39595,1731
39619,1708
39644,1706
39668,1720
39692,1702
39716,1530
39740,1630
39765,1692
39789,1696
39813,1721
39837,1712
39861,1710
39886,1734
39910,1299
39934,1551
39958,1640
39983,1675
40007,1701
40031,1721
40055,1733
40079,1714
40104,1709
40128,1732
40152,1735
40176,1735
40200,1716
40225,1730
40249,1739
40273,1724
40297,1717
40321,1724
40346,1705
40370,1713
40394,1721
40418,1734
40442,1719
40467,1735
40491,1718
40515,1535
40541,1655
40565,1705
40589,1731
40614,1718
40638,1718
40662,1455
40686,1630
40710,1428
40735,1582
40759,1646
40783,1505
40807,1652
40831,1520
40856,1653
40880,1695
40904,1726
40928,1721
40953,1737
40977,1729
41001,1707
41025,1725
41049,1715
41074,1713
41098,1697
41122,1726
41146,1705
41170,1708
41195,1734
41219,1738
41243,1472
41267,1600
41291,1672
41316,1717
41340,1712
41364,1706
41388,1732
41412,1732
41437,1741
41461,1735
41485,1721
41509,1728
41533,1716
41559,1528
41584,1645
41608,1437
41632,1345
41656,1566
41680,1642
41705,1697
41729,1700
41753,1559
41777,1646
41802,1701
41826,1699
41850,1725
41874,1714
41898,1711
41923,1706
41947,1529
41971,1632
41995,1690
42019,1698
42044,1733
42068,1732
42092,1722
42120,1730
42144,1554
42168,1475
42192,1608
42217,1679
42241,1709
42265,1735
42289,1469
42313,1630
42338,1663
42362,1441
42386,1611
42410,1691
42434,1693
42459,1726
42483,1715
42507,1708
42531,1722
42555,1727
42580,1711
42604,1714
42628,1704
42652,1708
42676,1700
42701,1460
42725,1440
42749,1445
42773,1613
42797,1702
42822,1719
42846,1714
42870,1715
42894,1475
42919,1620
42943,1699
42967,1722
42991,1723
43015,1727
43040,1719
43064,1720
43088,1539
43112,1395
43140,1591
43164,1652
43189,1436
43213,1609
43237,1681
43261,1693
43285,1700
43310,1525
43334,1633
43358,1697
43382,1716
43406,1695
43431,1718
43455,1715
43479,1731
43503,1730
43527,1563
43552,1670
43576,1715
43600,1729
43624,1736
43648,1742
43673,1480
43697,1631
43721,1697
43745,1713
43769,1723
43794,1705
43818,1709
43842,1466
43866,1428
43891,1616
43915,1688
43939,1719
43963,1723
43987,1716
44012,1709
44036,1733
44060,1721
44084,1740
44108,1768
44136,1752
44160,1732
44184,1736
44208,1717
44233,1707
44257,1723
44281,1733
44305,1716
44330,1733
44354,1721
44378,1723
44402,1736
44426,1728
44451,1730
44475,1708
44499,1717
44523,1733
44547,1727
44572,1721
44596,1740
44620,1730
44644,1741
44668,1743
44693,1721
44717,1734
44741,1739
44765,1751
44789,1741
44814,1729
44838,1723
44862,1717
44886,1700
44911,1703
44935,1706
44959,1731
44983,1736
45007,1298
45032,1529
45056,1390
45080,1405
45104,1580
45128,1499
45153,1621
45177,1701
45201,1713
45225,1734
45249,1742
45274,1734
45298,1751
45322,1719
45346,1724
45370,1474
45395,1622
45419,1692
45443,1705
45467,1465
45491,1616
45516,1697
45542,1693
45566,1717
45590,1727
45614,1711
45638,1455
45663,1617
45687,1666
45711,1694
45735,1715
45759,1468
45784,1459
45808,1603
45832,1674
45856,1717
45881,1720
45905,1741
45929,1731
45953,1471
45977,1611
46002,1685
46026,1720
46050,1555
46074,1659
46098,1709
46123,1709
46147,1724
46171,1706
46195,1735
46219,1732
46244,1705
46268,1707
46292,1706
46316,1733
46340,1736
46365,1723
46389,1705
46413,1726
46437,1472
46461,1645
46486,1693
46510,1692
46534,1741
46560,1742
46584,1726
46608,1729
46633,1721
46657,1734
46681,1712
46705,1714
46730,1553
46754,1641
46778,1667
46802,1710
46826,1722
46851,1729
46875,1720
46899,1722
46923,1747
46947,1483
46972,1627
46996,1689
47020,1699
47044,1727
47068,1725
47093,1725
47120,1735
47144,1721
47168,1720
47192,1718
47217,1710
47241,1703
47265,1733
47289,1749
47314,1737
47338,1728
47362,1724
47386,1706
47410,1722
47435,1724
47459,1561
47483,1661
47507,1689
47531,1705
47556,1719
47580,1732
47604,1712
47628,1734
47652,1727
47677,1727
47701,1743
47725,1733
47749,1732
47773,1736
47798,1560
47822,1643
47846,1702
47870,1720
47895,1734
47919,1723
47943,1714
47967,1725
47991,1739
48016,1753
48040,1725
48064,1735
48088,1739
48112,1739
48140,1751
48165,1721
48189,1732
48213,1720
48237,1721
48261,1743
48286,1713
48310,1719
48334,1748
48358,1724
48382,1748
48407,1572
48431,1669
48455,1702
48479,1716
48503,1547
48528,1648
